flight_date,flight_status,departure_timezone,arrival_timezone,airline_iata,flight_number,flight_iata,day_of_week,month,day,departure_airport_Almaty,departure_airport_Arlanda,departure_airport_Auckland International,departure_airport_Babelthuap/Koror,departure_airport_Beijing Capital International,departure_airport_Brisbane International,departure_airport_Cairns,departure_airport_Cairo International Airport,departure_airport_Canberra,departure_airport_Changsha,departure_airport_Chhatrapati Shivaji International (Sahar International),departure_airport_Christchurch International,departure_airport_Damascus International Airport,departure_airport_Doha International,departure_airport_Fukuoka,departure_airport_Gimhae,departure_airport_Gimpo Airport,departure_airport_Guangzhou Baiyun International,departure_airport_Haneda Airport,departure_airport_Hangzhou,departure_airport_Horn Island,departure_airport_Hyderabad Airport,departure_airport_Iloilo International,departure_airport_Indira Gandhi International,departure_airport_King Abdulaziz International,departure_airport_King Khaled International,departure_airport_Kita Kyushu,departure_airport_Kochi,departure_airport_Kota-Kinabalu International Airport,departure_airport_Krasnojarsk,departure_airport_Kunming,departure_airport_Larnaca,departure_airport_Mackay,departure_airport_Melbourne - Tullamarine Airport,departure_airport_Naha,departure_airport_Ninoy Aquino International,departure_airport_Noibai International,departure_airport_Perth International,departure_airport_Polonia,departure_airport_Quaid-e-azam International,departure_airport_Rabaul Airport,departure_airport_Samratulangi,departure_airport_Seoul (Incheon),departure_airport_Shanghai,departure_airport_Shanghai Pudong International,departure_airport_Soekarno-Hatta International,departure_airport_Suvarnabhumi International,departure_airport_Sydney Kingsford Smith Airport,departure_airport_Taiwan Taoyuan International (Chiang Kai Shek International),departure_airport_Tan Son Nhat International,departure_airport_Thiruvananthapuram International,departure_airport_Tianjin Binhai International,departure_airport_Tolmachevo,departure_airport_Unknown,departure_airport_Wellington International,departure_airport_Xiamen,departure_airport_Xianyang,arrival_airport_Abu Dhabi International,arrival_airport_Adelaide International Airport,arrival_airport_Auckland International,arrival_airport_Ballina Byron Gateway,arrival_airport_Bangalore International Airport,arrival_airport_Beirut Rafic Hariri Airport,arrival_airport_Brisbane International,arrival_airport_Changsha,arrival_airport_Chhatrapati Shivaji International (Sahar International),arrival_airport_Chongqing Jiangbei International,arrival_airport_Chu-Bu Centrair International (Central Japan International),arrival_airport_Doha International,arrival_airport_Don Muang,arrival_airport_Dongsheng,arrival_airport_Dunedin International,arrival_airport_Dushanbe,arrival_airport_Eltari,arrival_airport_Frankfurt International Airport,arrival_airport_Franz Josef Strauss,arrival_airport_Fukuoka,arrival_airport_Gazipasa Airport,arrival_airport_Gimhae,arrival_airport_Gisborne,arrival_airport_Guam International,arrival_airport_Guangzhou Baiyun International,arrival_airport_Haneda Airport,arrival_airport_Hangzhou,arrival_airport_Hasanudin,arrival_airport_Hirara,arrival_airport_Indira Gandhi International,arrival_airport_Irkutsk,arrival_airport_Jackson Field,arrival_airport_Jeju Airport,arrival_airport_Jinan,arrival_airport_Kansai International,arrival_airport_King Fahd International Airport,arrival_airport_King Khaled International,arrival_airport_Kuala Lumpur International Airport (klia),arrival_airport_Kuwait International,arrival_airport_Liege Airport,arrival_airport_Lockhart River,arrival_airport_Melbourne - Tullamarine Airport,arrival_airport_Miyazaki,arrival_airport_Murray Island,arrival_airport_Naha,arrival_airport_Narita International Airport,arrival_airport_Ngurah Rai International,arrival_airport_Ninoy Aquino International,arrival_airport_Noibai International,arrival_airport_Palmerston North,arrival_airport_Phuket International,arrival_airport_Port Hedland,arrival_airport_Qingdao,arrival_airport_Qingyang,arrival_airport_Saga,arrival_airport_Samratulangi,arrival_airport_Seoul (Incheon),arrival_airport_Shanghai Pudong International,arrival_airport_Singapore Changi,arrival_airport_Soekarno-Hatta International,arrival_airport_Sturup,arrival_airport_Sydney Kingsford Smith Airport,arrival_airport_Taupo,arrival_airport_Ted Stevens Anchorage International Airport,arrival_airport_Townsville International,arrival_airport_Umea,arrival_airport_Unknown,arrival_airport_Wanganui,arrival_airport_Washington Dulles International,arrival_airport_Williamtown,arrival_airport_Xiamen,arrival_airport_Yantai,arrival_airport_Zia International,airline_name_ANA,airline_name_Aeroflot,airline_name_Air Arabia Abu Dhabi,airline_name_Air Astana,airline_name_Air Canada,airline_name_Air Chathams,airline_name_Air China LTD,airline_name_Air France,airline_name_Air India,airline_name_Air New Zealand,airline_name_Air Niugini,airline_name_AirAsia,airline_name_Asiana Airlines,airline_name_Batik Air,airline_name_Biman Bangladesh Airlines,airline_name_Cham Wings Airlines,airline_name_China Airlines,airline_name_China Eastern Airlines,airline_name_China Southern Airlines,airline_name_Citilink,airline_name_EVA Air,airline_name_Emirates,airline_name_Etihad Airways,airline_name_FlexFlight,airline_name_Flyadeal,airline_name_Freebird Airlines,airline_name_Hebei Airlines,airline_name_Hinterland Aviation,airline_name_Iberia,airline_name_IndiGo,airline_name_Japan Transocean Air,airline_name_Jeju Air,airline_name_JetBlue Airways,airline_name_Jetstar,airline_name_Jin Air,airline_name_Juneyao Airlines,airline_name_KLM,airline_name_Korean Air,airline_name_Lion Air,airline_name_Loong Air,airline_name_Lufthansa,airline_name_Peach Aviation,airline_name_Qantas,airline_name_Qatar Airways,airline_name_Quikjet Cargo Airlines,airline_name_S7 Airlines,airline_name_Saudia,airline_name_Shandong Airlines,airline_name_Singapore Airlines,airline_name_Somon Air,airline_name_StarFlyer,airline_name_Sunclass Airlines,airline_name_Thai Airways International,airline_name_Thai Lion Air,airline_name_Tibet Airlines,airline_name_United Airlines,airline_name_Unknown,airline_name_Vietnam Airlines,airline_name_Virgin Australia,airline_name_YTO Cargo Airlines,airline_name_Zimex Aviation,airline_name_empty,airline_name_flynas
2024-09-24,scheduled,Pacific/Auckland,Pacific/Auckland,QF,8537.0,QF8537,1,9,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-24,scheduled,Asia/Manila,Asia/Manila,CI,8940.0,CI8940,1,9,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-24,scheduled,Asia/Shanghai,Asia/Shanghai,CA,1585.0,CA1585,1,9,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-24,scheduled,Unknown,Pacific/Port_Moresby,PX,275.0,PX275,1,9,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-24,scheduled,Asia/Shanghai,Asia/Shanghai,TV,2095.0,TV2095,1,9,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-09-24,scheduled,Asia/Shanghai,Unknown,AQ,1189.0,AQ1189,1,9,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-24,scheduled,Asia/Seoul,Asia/Tokyo,7C,1304.0,7C1304,1,9,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-24,scheduled,Asia/Shanghai,Asia/Tokyo,NH,8490.0,NH8490,1,9,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-24,scheduled,Asia/Shanghai,Asia/Shanghai,NS,8132.0,NS8132,1,9,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-24,scheduled,Asia/Karachi,Asia/Qatar,IB,7907.0,IB7907,1,9,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
